Order_Item_ID;Order_ID;Product_ID;Quantity;Unit_Price;Discount
OI00034538;O0013805;P0038;3;163.84;0.15
OI00034539;O0013806;P0192;3;2583.09;0.05
OI00034540;O0013806;P0189;4;193.24;0.0
OI00034541;O0013806;P0241;2;1022.49;0.05
OI00034542;O0013806;P0238;3;2768.23;0.05
OI00034543;O0013807;P0010;2;1789.68;0.0
OI00034544;O0013807;P0157;4;983.84;0.05
OI00034545;O0013807;P0280;1;1762.41;0.05
OI00034546;O0013807;P0018;5;2191.52;0.0
OI00034547;O0013808;P0046;3;375.17;0.1
OI00034548;O0013808;P0078;5;1397.19;0.05
OI00034549;O0013808;P0241;4;1027.15;0.0
OI00034550;O0013809;P0105;2;317.88;0.15
OI00034551;O0013809;P0068;2;272.54;0.0
OI00034552;O0013809;P0055;2;38.99;0.2
OI00034553;O0013809;P0126;4;778.39;0.05
OI00034554;O0013810;P0168;3;1307.11;0.1
OI00034555;O0013810;P0208;3;1535.73;0.2
OI00034556;O0013810;P0086;1;1362.99;0.05
OI00034557;O0013811;P0243;5;910.13;0.0
OI00034558;O0013812;P0282;2;1054.48;0.1
OI00034559;O0013812;P0089;4;34.27;0.1
OI00034560;O0013812;P0167;4;840.99;0.05
OI00034561;O0013813;P0126;3;822.14;0.0
OI00034562;O0013813;P0056;2;571.32;0.0
OI00034563;O0013813;P0087;5;1059.59;0.05
OI00034564;O0013813;P0064;2;1495.51;0.0
OI00034565;O0013814;P0175;3;2094.45;0.0
OI00034566;O0013815;P0290;4;1098.42;0.0
OI00034567;O0013816;P0042;4;521.92;0.1
OI00034568;O0013816;P0248;5;638.99;0.1
OI00034569;O0013816;P0084;5;1203.37;0.15
OI00034570;O0013816;P0115;4;2233.29;0.0
OI00034571;O0013817;P0261;3;1864.58;0.05
OI00034572;O0013817;P0153;5;1536.52;0.1
OI00034573;O0013818;P0182;2;465.7;0.05
OI00034574;O0013819;P0086;5;1345.42;0.15
OI00034575;O0013819;P0287;2;205.64;0.15
OI00034576;O0013819;P0099;3;965.77;0.0
OI00034577;O0013819;P0058;2;1590.35;0.05
OI00034578;O0013820;P0093;4;632.57;0.1
OI00034579;O0013820;P0275;4;906.54;0.0
OI00034580;O0013821;P0196;5;1943.36;0.0
OI00034581;O0013821;P0207;2;2123.49;0.0
OI00034582;O0013821;P0113;2;787.01;0.0
OI00034583;O0013821;P0282;3;1065.7;0.2
OI00034584;O0013822;P0107;2;;0.05
OI00034585;O0013822;P0138;3;695.27;0.05
OI00034586;O0013822;P0150;3;1490.43;0.05
OI00034587;O0013823;P0014;1;74.32;0.1
OI00034588;O0013823;P0272;4;78.43;0.15
OI00034589;O0013823;P0169;2;418.36;0.0
OI00034590;O0013823;P0285;2;66.4;0.1
OI00034591;O0013824;P0112;2;1252.05;0.1
OI00034592;O0013824;P0164;5;1009.93;0.05
OI00034593;O0013825;P0072;1;825.3;0.1
OI00034594;O0013826;P0135;5;1509.17;0.2
OI00034595;O0013826;P0040;2;541.41;0.1
OI00034596;O0013826;P0097;5;1060.26;0.0
OI00034597;O0013826;P0038;1;173.44;0.0
OI00034598;O0013827;P0267;2;283.31;0.1
OI00034599;O0013827;P0295;5;528.68;0.1
OI00034600;O0013827;P0066;4;1270.74;0.1
OI00034601;O0013828;P0291;1;1165.15;0.1
OI00034602;O0013829;P0245;4;43.45;0.0
OI00034603;O0013829;P0283;2;1115.29;0.05
OI00034604;O0013829;P0008;3;1369.63;0.0
OI00034605;O0013829;P0016;4;849.21;0.0
OI00034606;O0013830;P0043;2;254.67;0.0
OI00034607;O0013830;P0230;1;1299.8;0.1
OI00034608;O0013831;P0031;4;1630.57;0.0
OI00034609;O0013831;P0040;2;557.53;0.1
OI00034610;O0013831;P0015;4;1299.49;0.0
OI00034611;O0013831;P0100;5;798.35;0.1
OI00034612;O0013832;P0268;2;1069.04;0.05
OI00034613;O0013832;P0227;1;2699.3;0.05
OI00034614;O0013833;P0126;5;725.55;0.1
OI00034615;O0013833;P0071;1;739.37;0.1
OI00034616;O0013833;P0281;4;1579.8;0.05
OI00034617;O0013833;P0276;4;1002.03;0.1
OI00034618;O0013834;P0156;2;1182.39;0.15
OI00034619;O0013834;P0033;1;1011.57;0.05
OI00034620;O0013835;P0181;1;1813.65;0.05
OI00034621;O0013835;P0111;5;225.3;0.1
OI00034622;O0013835;P0080;5;200.29;0.1
OI00034623;O0013836;P0080;3;188.44;0.05
OI00034624;O0013837;P0246;5;968.27;0.0
OI00034625;O0013838;P0143;4;1600.46;0.05
OI00034626;O0013839;P0172;2;1071.49;0.0
OI00034627;O0013839;P0039;2;1543.8;0.0
OI00034628;O0013839;P0218;4;2025.32;0.1
OI00034629;O0013840;P0215;3;1228.29;0.0
OI00034630;O0013840;P0266;2;352.25;0.0
OI00034631;O0013840;P0055;2;39.1;0.1
OI00034632;O0013841;P0211;3;1601.86;0.0
OI00034633;O0013841;P0042;5;493.66;0.15
OI00034634;O0013841;P0296;1;1528.62;0.0
OI00034635;O0013841;P0227;2;2615.27;0.05
OI00034636;O0013842;P0120;1;52.64;0.1
OI00034637;O0013842;P0276;2;1049.61;0.05
OI00034638;O0013843;P0108;2;199.85;0.1
OI00034639;O0013843;P0267;5;327.61;0.0
OI00034640;O0013844;P0139;3;819.82;0.1
OI00034641;O0013844;P0079;5;1590.08;0.2
OI00034642;O0013844;P0125;4;1643.57;0.05
OI00034643;O0013844;P0249;1;1103.76;0.0
OI00034644;O0013845;P0245;2;45.37;0.2
OI00034645;O0013845;P0071;2;847.28;0.05
OI00034646;O0013846;P0106;4;1320.18;0.05
OI00034647;O0013846;P0053;3;1337.74;0.1
OI00034648;O0013846;P0048;5;1902.7;0.1
OI00034649;O0013847;P0090;2;288.72;0.2
OI00034650;O0013847;P0185;5;199.35;0.05
OI00034651;O0013848;P0264;4;2097.7;0.1
OI00034652;O0013848;P0249;2;1095.79;0.0
OI00034653;O0013848;P0146;1;1667.1;0.05
OI00034654;O0013848;P0076;4;1838.78;0.15
OI00034655;O0013849;P0115;2;1999.64;0.2
OI00034656;O0013849;P0026;1;82.31;0.0
OI00034657;O0013849;P0122;5;445.95;0.1
OI00034658;O0013850;P0257;2;689.12;0.0
OI00034659;O0013850;P0250;4;694.24;0.0
OI00034660;O0013850;P0097;1;1110.87;0.05
OI00034661;O0013850;P0283;5;1108.92;0.0
OI00034662;O0013851;P0273;1;14.38;0.0
OI00034663;O0013851;P0084;2;1317.44;0.1
OI00034664;O0013852;P0144;4;240.42;0.05
OI00034665;O0013852;P0144;3;225.6;0.1
OI00034666;O0013852;P0147;1;2288.61;0.0
OI00034667;O0013852;P0199;5;1332.22;0.05
OI00034668;O0013853;P0168;5;1186.45;0.05
OI00034669;O0013853;P0126;5;784.11;0.0
OI00034670;O0013854;P0208;2;1358.35;0.1
OI00034671;O0013854;P0160;3;298.39;0.0
OI00034672;O0013855;P0207;3;1774.9;0.0
OI00034673;O0013855;P0243;4;1048.42;0.1
OI00034674;O0013855;P0265;1;74.26;0.2
OI00034675;O0013856;P0187;5;231.41;0.0
OI00034676;O0013857;P0209;1;1070.08;0.0
OI00034677;O0013857;P0037;2;713.66;0.1
OI00034678;O0013857;P0171;1;2433.1;0.15
OI00034679;O0013858;P0192;5;2113.71;0.0
OI00034680;O0013858;P0208;5;1359.03;0.15
OI00034681;O0013858;P0146;2;1693.17;0.1
OI00034682;O0013859;P0010;1;1729.49;0.0
OI00034683;O0013859;P0256;2;1918.41;0.1
OI00034684;O0013859;P0293;2;1782.91;0.05
OI00034685;O0013860;P0257;4;680.02;0.05
OI00034686;O0013860;P0039;1;1587.96;0.0
OI00034687;O0013861;P0026;1;87.16;0.1
OI00034688;O0013861;P0151;1;1599.74;0.15
OI00034689;O0013861;P0072;4;870.35;0.05
OI00034690;O0013862;P0231;3;795.44;0.0
OI00034691;O0013862;P0201;4;1214.94;0.05
OI00034692;O0013863;P0277;1;418.54;0.1
OI00034693;O0013863;P0008;3;1386.6;0.0
OI00034694;O0013863;P0016;3;858.05;0.0
OI00034695;O0013863;P0059;5;234.82;0.0
OI00034696;O0013864;P0103;2;698.39;0.0
OI00034697;O0013864;P0157;5;1087.08;0.05
OI00034698;O0013865;P0207;5;1992.78;0.0
OI00034699;O0013865;P0085;2;1165.5;0.15
OI00034700;O0013866;P0255;1;1681.46;0.0
OI00034701;O0013866;P0085;2;1108.96;0.0
OI00034702;O0013866;P0238;2;2507.4;0.05
OI00034703;O0013866;P0080;5;193.66;0.1
OI00034704;O0013867;P0148;2;1960.22;0.05
OI00034705;O0013868;P0024;3;1396.96;0.05
OI00034706;O0013869;P0026;5;81.9;0.0
OI00034707;O0013869;P0117;3;741.66;0.05
OI00034708;O0013869;P0027;4;801.47;0.0
OI00034709;O0013869;P0014;5;79.37;0.0
OI00034710;O0013870;P0169;5;426.29;0.15
OI00034711;O0013871;P0281;2;1627.23;0.05
OI00034712;O0013871;P0294;2;260.79;0.0
OI00034713;O0013872;P0118;2;227.25;0.0
OI00034714;O0013872;P0014;1;74.44;0.0
OI00034715;O0013872;P0105;5;305.72;0.0
OI00034716;O0013872;P0071;4;825.6;0.1
OI00034717;O0013873;P0054;3;297.19;0.0
OI00034718;O0013873;P0139;5;781.39;0.05
OI00034719;O0013873;P0287;3;189.66;0.0
OI00034720;O0013873;P0085;4;1340.81;0.15
OI00034721;O0013874;P0252;5;1713.96;0.05
OI00034722;O0013874;P0191;5;352.02;0.0
OI00034723;O0013875;P0039;1;1527.49;0.0
OI00034724;O0013875;P0226;3;262.55;0.1
OI00034725;O0013875;P0299;3;140.65;0.1
OI00034726;O0013875;P0191;2;345.87;0.0
OI00034727;O0013876;P0164;2;1064.49;0.0
OI00034728;O0013876;P0290;4;1271.68;0.05
OI00034729;O0013877;P0081;1;303.79;0.0
OI00034730;O0013877;P0207;4;2003.76;0.0
OI00034731;O0013878;P0049;1;360.46;0.15
OI00034732;O0013878;P0220;5;1788.23;0.0
OI00034733;O0013878;P0235;5;854.09;0.0
OI00034734;O0013878;P0298;3;1228.41;0.0
OI00034735;O0013879;P0170;4;1382.1;0.0
OI00034736;O0013879;P0152;4;341.12;0.1
OI00034737;O0013880;P0036;2;1155.09;0.1
OI00034738;O0013880;P0270;4;2250.61;0.05
OI00034739;O0013881;P0220;1;1820.36;0.0
OI00034740;O0013881;P0143;5;1771.99;0.0
OI00034741;O0013881;P0298;1;1247.65;0.1
OI00034742;O0013881;P0125;4;1687.33;0.1
OI00034743;O0013882;P0208;1;1298.41;0.1
OI00034744;O0013882;P0241;4;1054.8;0.1
OI00034745;O0013883;P0295;3;504.37;0.1
OI00034746;O0013883;P0036;2;1221.02;0.1
OI00034747;O0013883;P0065;5;1338.26;0.15
OI00034748;O0013884;P0228;5;914.7;0.0
OI00034749;O0013884;P0185;3;178.47;0.0
OI00034750;O0013884;P0192;1;2293.13;0.05
OI00034751;O0013885;P0127;2;872.61;0.15
OI00034752;O0013885;P0247;3;1895.27;0.0
OI00034753;O0013886;P0198;3;498.34;0.0
OI00034754;O0013887;P0085;4;1352.19;0.0
OI00034755;O0013887;P0242;5;297.25;0.1
OI00034756;O0013887;P0006;5;1038.49;0.0
OI00034757;O0013887;P0085;3;1335.97;0.0
OI00034758;O0013888;P0271;5;1284.28;0.15
OI00034759;O0013888;P0211;1;1656.82;0.15
OI00034760;O0013889;P0061;1;1080.06;0.05
OI00034761;O0013889;P0211;4;1690.34;0.0
OI00034762;O0013889;P0086;4;1345.47;0.1
OI00034763;O0013889;P0078;1;1614.31;0.0
OI00034764;O0013890;P0020;3;2068.15;0.0
OI00034765;O0013891;P0239;2;286.94;0.1
OI00034766;O0013892;P0224;4;735.28;0.1
OI00034767;O0013892;P0048;5;2014.43;0.2
OI00034768;O0013892;P0276;5;1172.19;0.05
OI00034769;O0013893;P0208;2;1427.97;0.15
OI00034770;O0013893;P0199;3;1229.81;0.15
OI00034771;O0013894;P0223;1;971.03;0.0
OI00034772;O0013894;P0149;3;2072.63;0.0
OI00034773;O0013894;P0172;2;891.97;0.0
OI00034774;O0013895;P0264;3;2197.72;0.15
OI00034775;O0013895;P0299;2;150.65;0.0
OI00034776;O0013895;P0199;2;1238.44;0.1
OI00034777;O0013896;P0037;2;807.71;0.1
OI00034778;O0013896;P0057;5;215.08;0.1
OI00034779;O0013897;P0277;1;427.66;0.0
OI00034780;O0013897;P0136;5;974.01;0.0
OI00034781;O0013897;P0064;4;1410.53;0.0
OI00034782;O0013898;P0244;5;1322.09;0.2
OI00034783;O0013899;P0156;4;1170.01;0.0
OI00034784;O0013899;P0016;1;824.93;0.15
OI00034785;O0013899;P0101;2;1268.73;0.15
OI00034786;O0013899;P0002;3;2219.23;0.1
OI00034787;O0013900;P0072;2;992.48;0.0
OI00034788;O0013901;P0283;1;1019.48;0.15
OI00034789;O0013901;P0172;5;1005.1;0.0
OI00034790;O0013901;P0119;2;209.72;0.0
OI00034791;O0013902;P0203;4;1308.22;0.0
OI00034792;O0013902;P0024;4;1417.63;0.1
OI00034793;O0013903;P0037;4;818.79;0.1
OI00034794;O0013903;P0140;4;144.13;0.0
OI00034795;O0013903;P0137;3;82.74;0.0
OI00034796;O0013904;P0119;4;206.52;0.05
OI00034797;O0013904;P0245;3;42.76;0.15
OI00034798;O0013904;P0025;4;306.96;0.05
OI00034799;O0013904;P0126;4;863.43;0.0
OI00034800;O0013905;P0124;3;1574.52;0.05
OI00034801;O0013905;P0082;4;937.28;0.1
OI00034802;O0013905;P0166;5;755.05;0.0
OI00034803;O0013905;P0196;2;2035.22;0.1
OI00034804;O0013906;P0125;4;1896.33;0.05
OI00034805;O0013906;P0230;5;1254.09;0.0
OI00034806;O0013906;P0073;3;975.2;0.0
OI00034807;O0013907;P0240;4;1813.0;0.0
OI00034808;O0013907;P0157;3;1056.23;0.0
OI00034809;O0013907;P0261;5;1752.27;0.05
OI00034810;O0013908;P0201;2;1124.12;0.1
OI00034811;O0013908;P0100;5;838.84;0.2
OI00034812;O0013908;P0231;3;700.0;0.1
OI00034813;O0013908;P0157;2;1022.73;0.15
OI00034814;O0013909;P0230;1;1290.91;0.15
OI00034815;O0013909;P0017;3;1795.35;0.0
OI00034816;O0013909;P0193;2;1043.38;0.0
OI00034817;O0013910;P0099;2;837.84;0.05
OI00034818;O0013910;P0035;4;1066.89;0.15
OI00034819;O0013910;P0216;4;1021.27;0.05
OI00034820;O0013910;P0189;1;235.05;0.15
OI00034821;O0013911;P0193;5;1213.51;0.15
OI00034822;O0013912;P0102;1;1354.68;0.0
OI00034823;O0013912;P0093;2;559.16;0.0
OI00034824;O0013912;P0038;4;151.42;0.05
OI00034825;O0013912;P0162;2;949.25;0.0
OI00034826;O0013913;P0127;4;795.6;0.0
OI00034827;O0013913;P0036;3;1218.85;0.0
OI00034828;O0013914;P0114;2;310.75;0.0
OI00034829;O0013915;P0206;4;985.74;0.05
OI00034830;O0013915;P0079;3;1542.62;0.0
OI00034831;O0013916;P0272;3;81.09;0.05
OI00034832;O0013916;P0127;3;868.25;0.05
OI00034833;O0013916;P0231;5;705.78;0.0
OI00034834;O0013916;P0244;4;1304.36;0.0
OI00034835;O0013917;P0087;3;973.38;0.0
OI00034836;O0013917;P0157;1;1025.06;0.0
OI00034837;O0013917;P0254;4;291.48;0.05
OI00034838;O0013918;P0143;1;1596.96;0.0
OI00034839;O0013919;P0201;1;1056.89;0.1
OI00034840;O0013920;P0156;2;1060.16;0.0
OI00034841;O0013920;P0146;5;1434.82;0.1
OI00034842;O0013920;P0198;3;512.43;0.05
OI00034843;O0013921;P0106;1;1224.24;0.05
OI00034844;O0013922;P0225;5;315.1;0.0
OI00034845;O0013922;P0103;1;644.9;0.15
OI00034846;O0013922;P0104;4;589.15;0.0
OI00034847;O0013923;P0047;2;1073.32;0.05
OI00034848;O0013923;P0154;3;1321.53;0.0
OI00034849;O0013923;P0187;2;234.95;0.0
OI00034850;O0013924;P0230;2;1350.44;0.0
OI00034851;O0013925;P0091;4;2226.07;0.0
OI00034852;O0013926;P0155;1;2380.55;0.05
OI00034853;O0013926;P0266;1;360.81;0.0
OI00034854;O0013926;P0154;5;1201.07;0.0
OI00034855;O0013926;P0109;2;147.77;0.1
OI00034856;O0013927;P0271;3;1235.07;0.05
OI00034857;O0013928;P0284;1;1520.89;0.0
OI00034858;O0013928;P0144;5;209.11;0.05
OI00034859;O0013928;P0172;3;1006.11;0.1
OI00034860;O0013928;P0165;2;644.09;0.1
OI00034861;O0013929;P0046;3;414.74;0.05
OI00034862;O0013930;P0053;1;1223.76;0.05
OI00034863;O0013930;P0277;5;424.52;0.15
OI00034864;O0013930;P0181;2;2069.89;0.0
OI00034865;O0013931;P0271;5;1359.25;0.05
OI00034866;O0013931;P0078;5;1595.1;0.05
OI00034867;O0013931;P0098;4;649.56;0.05
OI00034868;O0013931;P0079;5;1526.45;0.05
OI00034869;O0013932;P0154;4;1119.89;0.0
OI00034870;O0013932;P0093;4;549.12;0.2
OI00034871;O0013933;P0258;1;2072.78;0.1
OI00034872;O0013934;P0128;2;1181.58;0.0
OI00034873;O0013934;P0018;1;2349.67;0.15
OI00034874;O0013935;P0278;5;1190.91;0.0
OI00034875;O0013935;P0222;2;555.47;0.0
OI00034876;O0013935;P0219;1;644.11;0.05
OI00034877;O0013936;P0212;1;308.71;0.0
OI00034878;O0013936;P0255;1;1884.04;0.0
OI00034879;O0013936;P0259;3;202.98;0.05
OI00034880;O0013936;P0158;5;952.73;0.0
OI00034881;O0013937;P0212;1;321.14;0.1
OI00034882;O0013938;P0278;1;1187.93;0.0
OI00034883;O0013939;P0158;1;1004.3;0.0
OI00034884;O0013939;P0038;1;147.56;0.1
OI00034885;O0013939;P0111;2;196.2;0.15
OI00034886;O0013940;P0135;4;1379.37;0.05
OI00034887;O0013940;P0226;1;297.73;0.0
OI00034888;O0013940;P0077;4;79.19;0.1
OI00034889;O0013941;P0036;3;1395.51;0.05
OI00034890;O0013941;P0133;3;339.14;0.1
OI00034891;O0013942;P0140;5;138.7;0.0
OI00034892;O0013942;P0178;1;759.26;0.0
OI00034893;O0013943;P0238;4;2530.59;0.2
OI00034894;O0013943;P0297;3;1931.92;0.05
OI00034895;O0013944;P0043;5;307.97;0.05
OI00034896;O0013944;P0280;2;1604.24;0.15
OI00034897;O0013944;P0292;4;229.55;0.0
OI00034898;O0013945;P0135;1;1440.55;0.1
OI00034899;O0013945;P0051;2;1697.45;0.0
OI00034900;O0013946;P0240;2;1922.32;0.0
OI00034901;O0013946;P0036;2;1355.07;0.0
OI00034902;O0013947;P0233;5;1043.22;0.0
OI00034903;O0013947;P0202;1;443.11;0.15
OI00034904;O0013948;P0229;4;637.48;0.05
OI00034905;O0013948;P0225;1;318.17;0.0
OI00034906;O0013948;P0031;1;1652.4;0.05
OI00034907;O0013948;P0206;4;863.23;0.1
OI00034908;O0013949;P0219;4;533.58;0.0
OI00034909;O0013949;P0117;1;748.22;0.05
OI00034910;O0013950;P0079;3;1684.92;0.2
OI00034911;O0013950;P0120;3;56.19;0.05
OI00034912;O0013950;P0081;3;295.72;0.0
OI00034913;O0013950;P0071;5;731.15;0.0
OI00034914;O0013951;P0248;4;701.46;0.0
OI00034915;O0013951;P0022;1;1104.0;0.1
OI00034916;O0013951;P0085;1;1121.13;0.0
OI00034917;O0013951;P0200;3;137.73;0.15
OI00034918;O0013952;P0057;5;252.22;0.1
OI00034919;O0013953;P0001;5;1121.06;0.0
OI00034920;O0013953;P0226;3;305.55;0.0
OI00034921;O0013954;P0099;1;817.57;0.15
OI00034922;O0013954;P0019;2;528.23;0.2
OI00034923;O0013954;P0042;3;491.11;0.0
OI00034924;O0013954;P0148;1;1611.57;0.0
OI00034925;O0013955;P0021;5;523.44;0.0
OI00034926;O0013955;P0028;5;2066.51;0.05
OI00034927;O0013956;P0085;5;1127.82;0.1
OI00034928;O0013956;P0114;2;352.69;0.05
OI00034929;O0013957;P0219;2;576.22;0.1
OI00034930;O0013958;P0122;2;490.41;0.0
OI00034931;O0013958;P0117;5;715.99;0.05
OI00034932;O0013958;P0229;3;626.23;0.0
OI00034933;O0013959;P0148;4;1659.85;0.05
OI00034934;O0013960;P0159;4;592.89;0.1
OI00034935;O0013960;P0134;2;473.08;0.1
OI00034936;O0013961;P0047;2;1184.65;0.0
OI00034937;O0013961;P0205;5;1158.29;0.0
OI00034938;O0013962;P0187;1;247.15;0.0
OI00034939;O0013962;P0286;3;502.84;0.2
OI00034940;O0013962;P0207;1;1791.74;0.0
OI00034941;O0013962;P0219;1;588.08;0.05
OI00034942;O0013963;P0260;2;2083.7;0.2
OI00034943;O0013963;P0030;2;1345.47;0.05
OI00034944;O0013963;P0006;3;1100.75;0.1
OI00034945;O0013963;P0172;1;893.15;0.1
OI00034946;O0013964;P0189;3;217.8;0.0
OI00034947;O0013964;P0032;1;1470.24;0.2
OI00034948;O0013965;P0109;4;152.32;0.2
OI00034949;O0013966;P0261;1;1874.74;0.0
OI00034950;O0013966;P0003;1;359.06;0.0
OI00034951;O0013966;P0064;3;1455.17;0.0
OI00034952;O0013967;P0297;4;1778.5;0.0
OI00034953;O0013968;P0295;5;579.91;0.05
OI00034954;O0013969;P0156;5;1047.21;0.05
OI00034955;O0013969;P0267;4;311.23;0.1
OI00034956;O0013969;P0045;1;401.26;0.0
OI00034957;O0013969;P0087;5;1044.45;0.15
OI00034958;O0013970;P0075;3;436.94;0.05
OI00034959;O0013970;P0003;1;318.44;0.0
OI00034960;O0013970;P0270;5;2231.26;0.0
OI00034961;O0013970;P0246;3;907.7;0.0
OI00034962;O0013971;P0199;5;1466.06;0.0
OI00034963;O0013971;P0105;3;301.36;0.0
OI00034964;O0013971;P0181;3;2029.81;0.05
OI00034965;O0013972;P0254;2;265.64;0.1
OI00034966;O0013972;P0214;1;118.43;0.0
OI00034967;O0013973;P0135;2;1603.98;0.05
OI00034968;O0013973;P0210;1;1014.36;0.15
OI00034969;O0013973;P0085;3;1307.64;0.1
OI00034970;O0013973;P0295;1;520.77;0.0
OI00034971;O0013974;P0194;4;1038.05;0.0
OI00034972;O0013975;P0084;3;1443.08;0.0
OI00034973;O0013975;P0185;4;184.87;0.2
OI00034974;O0013976;P0064;4;1406.23;0.1
OI00034975;O0013977;P0072;2;930.02;0.0
OI00034976;O0013977;P0088;2;1169.87;0.0
OI00034977;O0013977;P0094;2;1422.4;0.0
OI00034978;O0013978;P0112;1;1392.91;0.0
OI00034979;O0013978;P0298;4;1174.22;0.0
OI00034980;O0013979;P0061;3;991.85;0.1
OI00034981;O0013979;P0292;3;244.48;0.0
OI00034982;O0013979;P0251;4;539.34;0.0
OI00034983;O0013979;P0113;3;790.81;0.05
OI00034984;O0013980;P0260;1;1986.74;0.0
OI00034985;O0013981;P0135;1;1558.09;0.0
OI00034986;O0013981;P0208;5;1271.58;0.0
OI00034987;O0013981;P0274;1;150.78;0.1
OI00034988;O0013982;P0258;1;1937.4;0.1
OI00034989;O0013982;P0219;4;570.87;0.15
OI00034990;O0013982;P0220;2;1565.81;0.0
OI00034991;O0013983;P0012;4;1533.78;0.05
OI00034992;O0013984;P0042;5;535.14;0.0
OI00034993;O0013984;P0058;4;1804.77;0.0
OI00034994;O0013984;P0068;2;292.36;0.05
OI00034995;O0013984;P0210;3;1023.6;0.0
OI00034996;O0013985;P0295;3;504.93;0.0
OI00034997;O0013985;P0051;1;1754.76;0.0
OI00034998;O0013985;P0027;2;871.38;0.05
OI00034999;O0013986;P0036;4;1216.59;0.05
OI00035000;O0013986;P0279;4;125.01;0.1
OI00035001;O0013987;P0042;3;516.75;0.15
OI00035002;O0013988;P0117;4;730.24;0.0
OI00035003;O0013988;P0218;4;1877.32;0.0
OI00035004;O0013988;P0046;4;393.91;0.0
OI00035005;O0013989;P0017;3;1779.32;0.05
OI00035006;O0013989;P0253;2;1127.25;0.0
OI00035007;O0013989;P0074;1;2234.98;0.0
OI00035008;O0013989;P0173;5;907.38;0.1
OI00035009;O0013990;P0020;1;2034.94;0.1
OI00035010;O0013991;P0126;4;869.08;0.05
OI00035011;O0013991;P0208;1;1417.48;0.0
OI00035012;O0013991;P0238;2;2464.83;0.1
OI00035013;O0013992;P0181;2;1833.49;0.0
OI00035014;O0013992;P0143;3;1746.22;0.1
OI00035015;O0013992;P0269;2;484.24;0.1
OI00035016;O0013992;P0223;1;931.9;0.1
OI00035017;O0013993;P0135;1;1590.62;0.1
OI00035018;O0013994;P0174;4;1110.03;0.0
OI00035019;O0013995;P0159;4;682.66;0.0
OI00035020;O0013995;P0145;3;1065.67;0.2
OI00035021;O0013995;P0056;2;520.87;0.0
OI00035022;O0013996;P0055;1;39.93;0.05
OI00035023;O0013996;P0108;3;211.04;0.0
OI00035024;O0013996;P0107;1;1351.28;0.1
OI00035025;O0013997;P0159;4;575.97;0.0
OI00035026;O0013997;P0280;2;1737.26;0.0
OI00035027;O0013998;P0199;2;1470.93;0.0
OI00035028;O0013998;P0281;4;1488.98;0.1
OI00035029;O0013998;P0089;5;37.32;0.1
OI00035030;O0013999;P0231;3;831.37;0.15
OI00035031;O0013999;P0026;3;80.06;0.0
OI00035032;O0013999;P0102;3;1463.54;0.1
OI00035033;O0014000;P0211;2;1452.67;0.0
OI00035034;O0014000;P0126;4;765.54;0.2
OI00035035;O0014000;P0044;3;1585.86;0.0
OI00035036;O0014001;P0013;1;608.61;0.05
OI00035037;O0014001;P0233;4;1026.4;0.0
OI00035038;O0014002;P0127;4;766.42;0.1
OI00035039;O0014002;P0045;4;348.01;0.15
OI00035040;O0014002;P0039;2;1527.43;0.05
OI00035041;O0014003;P0020;3;1871.62;0.05
OI00035042;O0014003;P0184;5;1679.01;0.0
OI00035043;O0014003;P0088;4;1199.63;0.15
OI00035044;O0014004;P0164;5;1092.08;0.1
OI00035045;O0014004;P0122;5;484.52;0.0
OI00035046;O0014004;P0114;1;351.57;0.0
OI00035047;O0014004;P0216;2;1010.73;0.0
OI00035048;O0014005;P0286;2;424.64;0.0
OI00035049;O0014006;P0294;3;282.4;0.05
OI00035050;O0014006;P0139;2;887.53;0.0
OI00035051;O0014006;P0091;4;2286.02;0.0
OI00035052;O0014006;P0147;5;2436.72;0.0
OI00035053;O0014007;P0101;1;1181.46;0.05
OI00035054;O0014008;P0284;3;1692.89;0.0
OI00035055;O0014008;P0235;5;819.28;0.0
OI00035056;O0014008;P0174;3;1074.83;0.1
OI00035057;O0014008;P0132;4;416.24;0.05
OI00035058;O0014009;P0266;1;394.96;0.1
OI00035059;O0014009;P0067;4;239.9;0.0
OI00035060;O0014009;P0272;1;74.22;0.0
OI00035061;O0014009;P0298;1;1269.58;0.1
OI00035062;O0014010;P0167;2;922.41;0.05
OI00035063;O0014011;P0165;4;610.77;0.0
OI00035064;O0014011;P0266;2;397.63;0.0
OI00035065;O0014011;P0117;5;723.36;0.0
OI00035066;O0014011;P0261;3;1843.6;0.05
OI00035067;O0014012;P0184;4;1627.4;0.05
OI00035068;O0014012;P0008;2;1394.1;0.0
OI00035069;O0014012;P0085;5;1163.51;0.1
OI00035070;O0014012;P0277;3;379.61;0.1
OI00035071;O0014013;P0112;3;1404.59;0.05
OI00035072;O0014014;P0192;3;2344.67;0.05
OI00035073;O0014014;P0287;1;216.47;0.05
OI00035074;O0014015;P0112;2;1354.98;0.1
OI00035075;O0014015;P0276;5;1058.77;0.05
OI00035076;O0014016;P0092;1;1566.06;0.2
OI00035077;O0014016;P0124;1;1556.56;0.1
OI00035078;O0014017;P0208;5;1476.45;0.0
OI00035079;O0014018;P0012;2;1355.62;0.0
OI00035080;O0014018;P0021;4;538.44;0.0
OI00035081;O0014018;P0162;1;1007.18;0.15
OI00035082;O0014018;P0183;4;966.71;0.2
OI00035083;O0014019;P0146;1;1445.74;0.05
OI00035084;O0014019;P0189;5;202.88;0.0
