Customer_ID;Country;Segment;Signup_Date
C02273;Romania;Consumer;21.05.2025
C02274;Romania;Small Business;05.01.2023
C02275;United Kingdom;Consumer;12.08.2024
C02276;Romania;Consumer;22.08.2024
C02277;Spain;Corporate;15.12.2024
C02278;France;Consumer;25.02.2025
C02279;;Consumer;10.06.2025
C02280;France;Small Business;11.03.2026
C02281;Netherlands;Consumer;01.09.2025
C02282;Romania;Consumer;01.02.2024
C02283;United Kingdom;Consumer;17.05.2026
C02284;Spain;Consumer;02.09.2024
C02285;Romania;Consumer;07.01.2026
C02286;Italy;Corporate;11.09.2024
C02287;Romania;Consumer;18.02.2024
C02288;United Kingdom;Corporate;11.07.2025
C02289;France;Consumer;16.07.2025
C02290;United Kingdom;Consumer;03.06.2023
C02291;Germany;Consumer;07.04.2023
C02292;United Kingdom;Consumer;25.08.2025
C02293;Romania;Consumer;23.06.2023
C02294;Romania;Small Business;08.08.2024
C02295;Romania;Small Business;09.08.2024
C02296;Germany;Small Business;14.07.2024
C02297;Romania;Consumer;09.08.2024
C02298;Romania;Small Business;28.04.2026
C02299;Italy;Consumer;07.10.2024
C02300;Romania;Small Business;12.01.2026
C02301;Romania;Small Business;29.08.2024
C02302;Romania;Consumer;25.08.2024
C02303;Romania;Consumer;29.03.2025
C02304;France;Corporate;26.10.2023
C02305;Romania;Consumer;02.05.2026
C02306;Romania;Small Business;04.04.2026
C02307;Netherlands;Corporate;09.08.2023
C02308;France;Consumer;07.07.2023
C02309;United Kingdom;Consumer;01.04.2024
C02310;Italy;Consumer;31.08.2023
C02311;Spain;Small Business;05.04.2023
C02312;Romania;Consumer;28.10.2025
C02313;United Kingdom;Consumer;13.09.2023
C02314;ROMANIA;Consumer;15.04.2024
C02315;Romania;Corporate;13.06.2026
C02316;Romania;Small Business;24.05.2024
C02317;Romania;Consumer;20.02.2023
C02318;United Kingdom;Corporate;07.11.2023
C02319;France;Small Business;30.09.2023
C02320;France;Corporate;10.12.2024
C02321;Romania;Consumer;28.06.2024
C02322;Romania;Consumer;09.04.2023
C02323;Romania;Small Business;09.01.2024
C02324;Germany;Consumer;20.08.2024
C02325;Spain;Consumer;26.11.2024
C02326;Italy;Small Business;16.06.2024
C02327;Spain;Consumer;17.06.2026
C02328;Italy;Consumer;19.09.2024
C02329;Netherlands;Consumer;17.06.2025
C02330;Romania;Consumer;30.12.2024
C02331;Romania;Consumer;01.06.2024
C02332;Romania;Consumer;06.02.2023
C02333;Romania;Consumer;21.05.2025
C02334;Romania;Small Business;01.01.2026
C02335;Romania;Consumer;17.01.2026
C02336;Spain;Consumer;09.10.2025
C02337;Romania;Small Business;20.10.2023
C02338;Spain;Consumer;30.07.2024
C02339;France;Consumer;03.07.2025
C02340;United Kingdom;Consumer;22.07.2025
C02341;United Kingdom;Small Business;22.02.2025
C02342;Romania;Consumer;04.03.2023
C02343;United Kingdom;Consumer;25.07.2025
C02344;Romania;Consumer;22.12.2024
C02345;Spain;Small Business;18.04.2023
C02346;Romania;Small Business;18.11.2024
C02347;Romania;Corporate;24.07.2025
C02348;United Kingdom;Small Business;08.04.2026
C02349;United Kingdom;Consumer;02.10.2025
C02350;Romania;Consumer;01.12.2023
C02351;United Kingdom;Consumer;26.05.2025
C02352;Romania;Consumer;11.05.2025
C02353;United Kingdom;Consumer;25.11.2025
C02354;Romania;Consumer;25.07.2023
C02355;Romania;Small Business;15.08.2025
C02356;Romania;Small Business;31.07.2025
C02357;Romania;Consumer;11.05.2026
C02358;Romania;Consumer;06.04.2025
C02359;Romania;Consumer;02.04.2023
C02360;Romania;Consumer;09.06.2026
C02361;Romania;Consumer;04.05.2024
C02362;Germany;Consumer;03.08.2024
C02363;Romania;Consumer;12.01.2026
C02364;United Kingdom;Corporate;20.10.2023
C02365;Spain;Consumer;25.04.2025
C02366;Romania;Consumer;09.09.2025
C02367;Spain;Consumer;06.11.2024
C02368;Romania;Consumer;13.08.2025
C02369;Romania;Consumer;29.06.2025
C02370;United Kingdom;Corporate;28.10.2024
C02371;France;Consumer;27.04.2023
C02372;Italy;Consumer;09.08.2025
C02373;Romania;Corporate;04.10.2025
C02374;France;Consumer;01.02.2024
C02375;Romania;Consumer;10.11.2025
C02376;Romania;Consumer;03.10.2023
C02377;Romania;Consumer;07.08.2023
C02378;Netherlands;Corporate;10.06.2023
C02379;Romania;Consumer;05.12.2024
C02380;Italy;Small Business;06.01.2024
C02381;United Kingdom;Consumer;05.06.2025
C02382;France;Small Business;15.04.2025
C02383;United Kingdom;Small Business;26.11.2023
C02384;Italy;Small Business;13.03.2026
C02385;Romania;Small Business;01.02.2026
C02386;Romania;Small Business;18.03.2024
C02387;Germany;Consumer;15.11.2023
C02388;Romania;Consumer;22.10.2025
C02389;Romania;Consumer;23.05.2025
C02390;Romania;Consumer;05.08.2024
C02391;Romania;Consumer;04.11.2024
C02392;Romania;Small Business;14.07.2025
C02393;Romania;Small Business;27.09.2023
C02394;Spain;Corporate;25.06.2026
C02395;Romania;Consumer;10.12.2024
C02396;Netherlands;Small Business;12.06.2023
C02397;Netherlands;Small Business;03.05.2026
C02398;Romania;Corporate;25.06.2026
C02399;United Kingdom;Small Business;19.04.2026
C02400;Germany;Consumer;10.06.2025
C02401;United Kingdom;Consumer;08.01.2024
C02402;Romania;Corporate;07.11.2024
C02403;Romania;Small Business;15.11.2024
C02404;Romania;Small Business;11.10.2024
C02405;Germany;Small Business;12.07.2023
C02406;Netherlands;Small Business;01.02.2024
C02407;United Kingdom;Small Business;21.08.2024
C02408;United Kingdom;Corporate;05.11.2024
C02409;Netherlands;Corporate;15.02.2024
C02410;United Kingdom;Consumer;21.07.2025
C02411;Romania;Consumer;01.04.2026
C02412;Italy;Consumer;18.08.2024
C02413;Romania;Consumer;18.03.2025
C02414;Romania;Small Business;03.09.2023
C02415;Germany;Small Business;24.08.2023
C02416;Spain;Consumer;04.04.2023
C02417;Romania;Consumer;20.06.2026
C02418;Germany;Consumer;20.01.2024
C02419;Romania;Small Business;04.06.2025
C02420;Romania;Consumer;07.03.2025
C02421;Romania;Consumer;21.06.2023
C02422;United Kingdom;Consumer;01.08.2023
C02423;Italy;Consumer;17.10.2025
C02424;Romania;Consumer;12.10.2025
C02425;Romania;Small Business;12.12.2024
C02426;Romania;Corporate;15.03.2024
C02427;Romania;Consumer;25.05.2024
C02428;Germany;Consumer;06.10.2025
C02429;United Kingdom;Consumer;08.09.2023
C02430;United Kingdom;Consumer;23.04.2023
C02431;Romania;Consumer;21.12.2023
C02432;Germany;Consumer;31.08.2023
C02433;Romania;Consumer;02.08.2023
C02434;Romania;Small Business;14.08.2024
C02435;Spain;Consumer;22.10.2025
C02436;France;Small Business;01.06.2025
C02437;Spain;Consumer;15.12.2023
C02438;Spain;Consumer;25.06.2024
C02439;United Kingdom;Consumer;22.08.2024
C02440;Spain;Consumer;11.05.2024
C02441;Romania;Consumer;20.05.2026
C02442;Romania;Small Business;27.04.2026
C02443;Romania;Corporate;18.06.2024
C02444;Romania;Consumer;06.10.2025
C02445;Romania;Consumer;27.07.2025
C02446;Romania;Consumer;16.10.2025
C02447;United Kingdom;Small Business;26.07.2023
C02448;France;Consumer;20.04.2026
C02449;Germany;Consumer;12.04.2026
C02450;Romania;Small Business;13.10.2025
C02451;France;Small Business;31.12.2024
C02452;Romania;Small Business;29.07.2024
C02453;Romania;Consumer;13.11.2023
C02454;Romania;Consumer;18.03.2023
C02455;Romania;Consumer;11.05.2026
C02456;Romania;Small Business;23.09.2023
C02457;France;Small Business;11.03.2024
C02458;France;Consumer;21.07.2024
C02459;United Kingdom;Small Business;13.05.2025
C02460;Romania;Consumer;05.12.2023
C02461;France;Small Business;03.10.2023
C02462;United Kingdom;Consumer;25.02.2024
C02463;Romania;Consumer;25.02.2024
C02464;United Kingdom;Consumer;17.03.2023
C02465;Germany;Small Business;14.05.2024
C02466;Romania;Consumer;05.12.2024
C02467;Romania;Consumer;24.07.2024
C02468;Germany;Small Business;24.03.2024
C02469;Romania;Small Business;16.03.2026
C02470;Romania;Consumer;11.12.2025
C02471;Romania;Small Business;17.02.2025
C02472;Spain;Small Business;12.04.2025
C02473;Romania;Consumer;20.12.2023
C02474;Romania;Consumer;17.05.2026
C02475;Romania;Consumer;30.08.2024
C02476;Italy;Consumer;08.10.2024
C02477;Germany;Consumer;11.11.2023
C02478;Spain;Consumer;02.09.2024
C02479;Romania;Consumer;18.05.2025
C02480;Romania;Consumer;10.04.2026
C02481;Germany;Small Business;25.12.2025
C02482;Romania;Small Business;19.07.2023
C02483;France;Consumer;15.04.2023
C02484;Italy;Corporate;30.04.2026
C02485;Romania;Consumer;12.11.2025
C02486;Netherlands;Consumer;13.07.2023
C02487;Germany;Consumer;22.12.2025
C02488;Romania;Consumer;29.08.2025
C02489;Germany;Consumer;16.05.2026
C02490;Romania;Small Business;25.07.2023
C02491;France;Consumer;22.11.2025
C02492;Romania;Consumer;10.04.2024
C02493;Romania;Consumer;05.12.2024
C02494;Germany;Consumer;27.11.2023
C02495;Romania;Small Business;31.03.2023
C02496;Romania;Small Business;08.06.2025
C02497;United Kingdom;Small Business;05.04.2023
C02498;Romania;Consumer;16.08.2024
C02499;Romania;Consumer;08.09.2023
C02500;Romania;Consumer;19.03.2026
C02501;Romania;Small Business;24.07.2024
C02502;Romania;Consumer;26.08.2023
C02503;France;Consumer;04.05.2026
C02504;Spain;Consumer;27.05.2025
C02505;Romania;Small Business;12.08.2023
C02506;Spain;Consumer;28.03.2024
C02507;Germany;Corporate;18.11.2024
C02508;United Kingdom;Consumer;19.09.2025
C02509;United Kingdom;Consumer;27.06.2026
C02510;United Kingdom;Consumer;08.12.2025
C02511;France;Consumer;18.01.2023
C02512;Germany;Consumer;30.08.2024
C02513;Germany;Small Business;01.03.2023
C02514;Romania;Consumer;21.01.2024
C02515;Romania;Consumer;11.12.2023
C02516;United Kingdom;Consumer;06.12.2023
C02517;Romania;Consumer;15.10.2023
C02518;Romania;Corporate;25.05.2024
C02519;Romania;Consumer;28.09.2024
C02520;Romania;Small Business;03.05.2026
C02521;United Kingdom;Consumer;20.06.2024
C02522;ROMANIA;Consumer;31.01.2023
C02523;Romania;Small Business;14.01.2025
C02524;Romania;Consumer;19.01.2024
C02525;Romania;Small Business;07.07.2023
C02526;Romania;Consumer;05.05.2025
C02527;United Kingdom;Consumer;25.05.2025
C02528;Germany;Corporate;21.03.2024
C02529;Germany;Consumer;01.10.2023
C02530;Germany;Corporate;17.09.2024
C02531;Netherlands;Corporate;30.07.2024
C02532;France;Consumer;21.05.2026
C02533;Germany;Consumer;12.02.2023
C02534;Romania;Small Business;17.08.2023
C02535;Romania;Consumer;15.10.2025
C02536;Spain;Small Business;25.04.2026
C02537;Romania;Consumer;11.03.2025
C02538;Romania;Consumer;08.02.2024
C02539;Netherlands;Consumer;24.09.2023
C02540;United Kingdom;Small Business;13.12.2025
C02541;Romania;Small Business;06.02.2025
C02542;Romania;Consumer;04.06.2024
C02543;Romania;Consumer;11.07.2024
C02544;Germany;Consumer;09.07.2023
C02545;Romania;Consumer;20.11.2025
C02546;Spain;Consumer;04.03.2023
C02547;Spain;Consumer;09.06.2026
C02548;Germany;Consumer;02.08.2023
C02549;United Kingdom;Consumer;08.06.2023
C02550;Romania;Consumer;03.04.2023
C02551;Romania;Small Business;17.09.2024
C02552;France;Consumer;13.03.2023
C02553;Romania;Corporate;26.11.2023
C02554;Romania;Consumer;16.10.2025
C02555;Romania;Consumer;14.08.2025
C02556;Romania;Small Business;13.03.2024
C02557;Romania;Consumer;13.02.2023
C02558;United Kingdom;Small Business;25.11.2024
C02559;France;Consumer;18.08.2024
C02560;Germany;Consumer;29.12.2025
C02561;Italy;Small Business;08.09.2024
C02562;Romania;Consumer;11.05.2024
C02563;Italy;Consumer;09.03.2025
C02564;Germany;Consumer;05.12.2025
C02565;Romania;Consumer;08.11.2025
C02566;Spain;Consumer;07.07.2023
C02567;Romania;Small Business;18.06.2024
C02568;Romania;Consumer;17.03.2026
C02569;Romania;Corporate;28.10.2025
C02570;Romania;Consumer;06.10.2025
C02571;;Consumer;28.05.2023
C02572;Germany;Consumer;14.05.2024
C02573;Italy;Small Business;16.06.2023
C02574;Romania;Small Business;04.07.2025
C02575;Germany;Consumer;26.10.2024
C02576;Romania;Consumer;18.07.2025
C02577;Italy;Small Business;05.05.2025
C02578;Romania;Consumer;01.05.2023
C02579;Romania;Consumer;14.06.2023
C02580;Germany;Small Business;05.03.2024
C02581;United Kingdom;Consumer;05.04.2026
C02582;France;Small Business;10.04.2026
C02583;Germany;Small Business;31.08.2025
C02584;France;Consumer;02.11.2023
C02585;Romania;Consumer;29.04.2026
C02586;Romania;Consumer;04.07.2025
C02587;Romania;Small Business;17.01.2024
C02588;Romania;Consumer;26.06.2025
C02589;Romania;Consumer;07.07.2024
C02590;Germany;Consumer;02.09.2024
C02591;Romania;Consumer;03.11.2023
C02592;Germany;Consumer;31.03.2025
C02593;Germany;Consumer;16.12.2023
C02594;United Kingdom;Consumer;23.03.2026
C02595;United Kingdom;Consumer;05.07.2023
C02596;Romania;Consumer;18.11.2023
C02597;Romania;Consumer;09.06.2023
C02598;Germany;Consumer;04.11.2023
C02599;Germany;Consumer;05.05.2025
C02600;Romania;Consumer;21.04.2026
C02601;Romania;Consumer;20.07.2023
C02602;United Kingdom;Corporate;12.10.2023
C02603;United Kingdom;Consumer;20.06.2023
C02604;Romania;Consumer;28.10.2025
C02605;Romania;Consumer;13.11.2024
C02606;Italy;Small Business;09.04.2024
C02607;Romania;Consumer;17.06.2025
C02608;Italy;Corporate;19.04.2023
C02609;Romania;Consumer;19.09.2025
C02610;Germany;Consumer;02.05.2023
C02611;Romania;Consumer;10.01.2025
C02612;Romania;Small Business;09.02.2023
C02613;Spain;Consumer;15.09.2023
C02614;Romania;Corporate;08.03.2025
C02615;Spain;Corporate;01.01.2025
C02616;Romania;Consumer;25.07.2024
C02617;Italy;Consumer;09.03.2025
C02618;Spain;Consumer;03.12.2025
C02619;Germany;Consumer;26.11.2023
C02620;Romania;Consumer;25.05.2026
C02621;United Kingdom;Consumer;04.07.2023
C02622;Germany;Corporate;02.06.2026
C02623;Spain;Consumer;27.03.2026
C02624;Romania;Small Business;30.06.2024
C02625;ROMANIA;Small Business;03.05.2023
C02626;Romania;Consumer;03.06.2024
C02627;United Kingdom;Consumer;20.12.2023
C02628;Netherlands;Consumer;09.01.2025
C02629;Romania;Corporate;23.10.2023
C02630;France;Consumer;28.03.2023
C02631;Spain;Small Business;12.02.2026
C02632;Romania;Consumer;10.01.2026
C02633;Romania;Consumer;02.10.2024
C02634;United Kingdom;Corporate;22.12.2025
C02635;United Kingdom;Consumer;05.05.2026
C02636;Romania;Small Business;20.03.2026
C02637;Italy;Consumer;22.11.2025
C02638;Germany;Consumer;25.02.2023
C02639;Spain;Consumer;21.08.2025
C02640;Italy;Consumer;14.08.2023
C02641;France;Small Business;26.03.2023
C02642;Germany;Consumer;15.03.2024
C02643;Romania;Consumer;16.11.2025
C02644;Germany;Consumer;12.11.2025
C02645;Romania;Consumer;15.01.2025
C02646;United Kingdom;Small Business;08.06.2026
C02647;Romania;Consumer;28.07.2023
C02648;Germany;Corporate;25.01.2026
C02649;Romania;Consumer;16.01.2026
C02650;Romania;Consumer;25.04.2026
C02651;Romania;Consumer;08.01.2024
C02652;United Kingdom;Consumer;30.03.2025
C02653;France;Small Business;18.12.2023
C02654;Romania;Small Business;08.09.2024
C02655;Italy;Consumer;10.05.2026
C02656;Italy;Corporate;18.10.2024
C02657;Romania;Consumer;08.09.2025
C02658;United Kingdom;Small Business;08.08.2024
C02659;Romania;Consumer;01.01.2023
C02660;Romania;Small Business;17.07.2023
C02661;Germany;Consumer;07.05.2025
C02662;Romania;Corporate;26.01.2024
C02663;Italy;Corporate;03.02.2024
C02664;Spain;Consumer;26.04.2023
C02665;Italy;Consumer;13.11.2025
C02666;Germany;Consumer;24.04.2023
C02667;Germany;Consumer;16.11.2024
C02668;Netherlands;Consumer;02.02.2024
C02669;Romania;Consumer;02.03.2026
C02670;Romania;Small Business;29.04.2025
C02671;Germany;Consumer;29.03.2023
C02672;Romania;Consumer;22.02.2025
C02673;Romania;Corporate;31.07.2023
C02674;Romania;Consumer;14.12.2024
C02675;Germany;Consumer;07.11.2023
C02676;Romania;Corporate;13.08.2025
C02677;Romania;Consumer;26.08.2024
C02678;Romania;Consumer;23.06.2024
C02679;Romania;Consumer;25.01.2026
C02680;Italy;Small Business;18.07.2024
C02681;Romania;Consumer;27.10.2023
C02682;United Kingdom;Consumer;22.10.2024
C02683;France;Consumer;30.10.2025
C02684;Romania;Consumer;26.03.2023
C02685;Italy;Consumer;27.12.2023
C02686;;Consumer;12.01.2025
C02687;Germany;Corporate;05.11.2023
C02688;Romania;Consumer;15.08.2025
C02689;Romania;Small Business;14.03.2023
C02690;Netherlands;Corporate;03.12.2023
C02691;France;Corporate;20.01.2025
C02692;Spain;Small Business;26.12.2025
C02693;Spain;Consumer;26.03.2024
C02694;Romania;Small Business;06.12.2023
C02695;France;Consumer;29.03.2026
C02696;Romania;Consumer;16.10.2024
C02697;France;Consumer;16.09.2023
C02698;Romania;Consumer;20.01.2026
C02699;Romania;Consumer;06.02.2023
C02700;France;Small Business;30.07.2025
C02701;France;Consumer;01.03.2026
C02702;United Kingdom;Consumer;05.01.2025
C02703;Romania;Consumer;13.03.2026
C02704;Romania;Small Business;05.03.2025
C02705;Netherlands;Consumer;01.02.2025
C02706;Romania;Consumer;19.05.2023
C02707;Romania;Small Business;16.08.2023
C02708;Germany;Small Business;11.06.2025
C02709;Romania;Consumer;19.05.2025
C02710;Germany;Consumer;24.09.2023
C02711;Romania;Consumer;18.04.2023
C02712;Italy;Corporate;19.04.2023
C02713;Spain;Consumer;08.06.2023
C02714;Spain;Small Business;06.10.2023
C02715;Germany;Consumer;24.05.2026
C02716;Romania;Consumer;22.09.2025
C02717;United Kingdom;Consumer;16.08.2023
C02718;Italy;Consumer;27.01.2024
C02719;Germany;Small Business;17.02.2026
C02720;United Kingdom;Small Business;27.07.2024
C02721;France;Consumer;18.12.2023
C02722;United Kingdom;Small Business;23.02.2024
C02723;France;Consumer;20.05.2024
C02724;Romania;Consumer;23.11.2024
C02725;Germany;Consumer;09.12.2024
C02726;Germany;Consumer;10.11.2024
C02727;Romania;Small Business;09.03.2025
C02728;Italy;Consumer;15.01.2024
C02729;United Kingdom;Corporate;27.09.2024
C02730;Romania;Consumer;24.11.2025
C02731;France;Small Business;20.03.2024
C02732;United Kingdom;Consumer;07.06.2026
C02733;France;Consumer;28.09.2024
C02734;Romania;Corporate;24.04.2024
C02735;Italy;Consumer;13.06.2025
C02736;Romania;Consumer;14.05.2024
C02737;Germany;Small Business;20.05.2024
C02738;Romania;Small Business;22.04.2024
C02739;United Kingdom;Consumer;26.11.2024
C02740;United Kingdom;Small Business;23.02.2023
C02741;Germany;Small Business;28.04.2024
C02742;Germany;Small Business;07.09.2025
C02743;France;Consumer;25.02.2024
C02744;United Kingdom;Consumer;18.11.2024
C02745;Romania;Corporate;17.01.2024
C02746;Spain;Consumer;16.04.2026
C02747;United Kingdom;Consumer;13.10.2023
C02748;Netherlands;Corporate;18.09.2025
C02749;Netherlands;Consumer;28.08.2025
C02750;Spain;Consumer;01.06.2024
C02751;France;Small Business;09.06.2026
C02752;Germany;Small Business;12.06.2026
C02753;Romania;Corporate;06.02.2023
C02754;Germany;Small Business;26.12.2024
C02755;France;Consumer;08.09.2023
C02756;Germany;Consumer;28.06.2026
C02757;Italy;Consumer;15.05.2026
C02758;Romania;Corporate;23.06.2024
C02759;Romania;Consumer;12.03.2024
C02760;Germany;Consumer;10.11.2025
C02761;Romania;Consumer;11.05.2024
