Return_ID;Order_ID;Return_Date;Returned_Quantity;Return_Reason
R002788;O0016097;07.06.2026;1;Customer Changed Mind
R002789;O0013927;27.03.2025;2;Other
R002790;O0009247;02.03.2026;2;Customer Changed Mind
R002791;O0007864;25.07.2025;3;Customer Changed Mind
R002792;O0001103;29.08.2025;3;Damaged
R002793;O0009575;27.02.2025;3;Wrong Item
R002794;O0042893;13.08.2025;2;Customer Changed Mind
R002795;O0018085;18.06.2025;2;Other
R002796;O0056277;24.02.2025;3;Customer Changed Mind
R002797;O0018287;18.05.2026;2;Damaged
R002798;O0017527;24.11.2025;2;Other
R002799;O0011669;18.06.2025;2;Damaged
R002800;O0055149;12.05.2026;1;Damaged
R002801;O0004822;29.03.2026;2;Customer Changed Mind
R002802;O0032014;14.07.2026;1;Customer Changed Mind
R002803;O0040828;10.06.2026;2;Late Delivery
R002804;O0040640;16.02.2026;2;Customer Changed Mind
R002805;O0048127;25.08.2025;3;Late Delivery
R002806;O0039050;22.01.2026;2;Other
R002807;O0013912;31.01.2026;2;Other
R002808;O0049496;29.03.2026;1;Customer Changed Mind
R002809;O0020879;05.03.2026;1;Customer Changed Mind
R002810;O0036886;20.03.2026;2;Damaged
R002811;O0027185;01.02.2025;2;Customer Changed Mind
R002812;O0026840;28.06.2025;3;Customer Changed Mind
R002813;O0034093;19.01.2026;2;Late Delivery
R002814;O0032743;26.03.2026;3;Late Delivery
R002815;O0015059;12.06.2026;2;Damaged
R002816;O0057039;09.03.2025;1;Customer Changed Mind
R002817;O0055106;03.05.2026;1;Late Delivery
R002818;O0025547;20.12.2025;1;Customer Changed Mind
R002819;O0055744;31.08.2025;1;Other
R002820;O0034443;15.02.2026;2;Damaged
R002821;O0027841;26.06.2026;1;Customer Changed Mind
R002822;O0003656;14.03.2025;1;Damaged
R002823;O0043966;14.09.2025;2;Customer Changed Mind
R002824;O0040841;25.04.2026;1;Other
R002825;O0030055;28.09.2025;3;Customer Changed Mind
R002826;O0042689;08.03.2026;3;Late Delivery
R002827;O0018232;10.11.2025;3;Late Delivery
R002828;O0047567;24.05.2025;2;Damaged
R002829;O0054867;10.07.2025;1;Damaged
R002830;O0037119;05.06.2025;2;Customer Changed Mind
R002831;O0053740;05.10.2025;2;Wrong Item
R002832;O0003147;25.11.2025;3;Damaged
R002833;O0040110;29.07.2025;1;Damaged
R002834;O0022119;06.04.2026;3;Customer Changed Mind
R002835;O0029174;31.08.2025;1;Other
R002836;O0021667;26.06.2025;1;Late Delivery
R002837;O0051228;20.08.2025;3;Customer Changed Mind
R002838;O0039350;03.07.2025;1;Wrong Item
R002839;O0009762;11.10.2025;3;Wrong Item
R002840;O0059581;27.11.2025;1;Wrong Item
R002841;O0041771;01.03.2026;2;Wrong Item
R002842;O0016546;19.01.2026;3;Damaged
R002843;O0003870;16.06.2026;1;Customer Changed Mind
R002844;O0010959;10.01.2026;1;Customer Changed Mind
R002845;O0010233;21.06.2026;1;Damaged
R002846;O0020227;10.03.2026;2;Wrong Item
R002847;O0051599;23.11.2025;2;Wrong Item
R002848;O0035868;03.04.2026;2;Late Delivery
R002849;O0030844;06.06.2025;1;Customer Changed Mind
R002850;O0016728;08.10.2025;2;Wrong Item
R002851;O0001437;24.04.2026;2;Wrong Item
R002852;O9999999;12.02.2026;2;Wrong Item
R002853;O0030852;22.03.2026;3;Late Delivery
R002854;O0043643;25.04.2026;2;Damaged
R002855;O0009093;13.04.2025;2;Customer Changed Mind
R002856;O0004819;17.10.2025;1;Late Delivery
R002857;O0008946;19.05.2026;3;Late Delivery
R002858;O0009543;18.05.2025;2;Damaged
R002859;O0032533;13.05.2025;2;Damaged
R002860;O0019911;30.03.2026;2;Other
R002861;O0035754;10.02.2025;1;Other
R002862;O0008304;27.04.2026;1;Damaged
R002863;O0034786;04.10.2025;1;Wrong Item
R002864;O0031366;13.06.2025;1;Customer Changed Mind
R002865;O0015216;12.08.2025;1;Damaged
R002866;O0032930;31.01.2026;2;Other
R002867;O0009304;18.08.2025;3;Customer Changed Mind
R002868;O0026701;15.07.2025;2;Customer Changed Mind
R002869;O0028004;17.02.2026;2;Late Delivery
R002870;O0011034;08.10.2025;1;Damaged
R002871;O0009590;06.11.2025;3;Customer Changed Mind
R002872;O0044606;10.07.2025;1;Customer Changed Mind
R002873;O0051928;17.03.2026;1;Damaged
R002874;O0046621;10.10.2025;1;Other
R002875;O0032774;13.07.2026;3;Customer Changed Mind
R002876;O0015753;10.03.2026;2;Customer Changed Mind
R002877;O0024721;30.07.2025;3;Other
R002878;O0032088;02.12.2025;3;Late Delivery
R002879;O0030133;29.05.2026;1;Damaged
R002880;O0049987;26.04.2026;2;Damaged
R002881;O0011511;09.09.2025;2;Damaged
R002882;O0058572;11.05.2025;2;Other
R002883;O0025702;23.05.2025;2;Other
R002884;O0022442;28.08.2025;-1;Customer Changed Mind
R002885;O0026396;01.10.2025;2;Damaged
R002886;O0056006;25.05.2025;2;Wrong Item
R002887;O0014811;12.03.2025;2;Customer Changed Mind
R002888;O0008589;19.12.2025;1;Customer Changed Mind
R002889;O0015177;30.05.2025;1;Damaged
R002890;O0044678;17.09.2025;3;Damaged
R002891;O0008465;17.03.2025;3;Customer Changed Mind
R002892;O0003205;01.06.2025;2;Customer Changed Mind
R002893;O0000602;06.11.2025;1;Customer Changed Mind
R002894;O0030502;13.03.2026;2;Customer Changed Mind
R002895;O0009625;12.09.2025;3;Wrong Item
R002896;O0039825;26.12.2025;1;Damaged
R002897;O0003700;09.12.2025;1;Late Delivery
R002898;O0052451;08.05.2025;1;Other
R002899;O0023830;28.07.2025;3;Damaged
R002900;O0047849;13.07.2025;1;Customer Changed Mind
R002901;O0011521;05.02.2025;3;Late Delivery
R002902;O0047146;25.08.2025;1;Customer Changed Mind
R002903;O0017757;13.06.2026;1;Other
R002904;O0031512;23.06.2026;2;Wrong Item
R002905;O0056738;22.07.2025;2;Wrong Item
R002906;O0016819;25.06.2025;1;Customer Changed Mind
R002907;O0032243;18.11.2025;1;Damaged
R002908;O0017168;29.04.2025;3;Customer Changed Mind
R002909;O0035537;03.12.2025;3;Customer Changed Mind
R002910;O0009594;04.02.2026;3;Customer Changed Mind
R002911;O0009919;22.08.2025;3;Wrong Item
R002912;O0038225;20.06.2026;1;Customer Changed Mind
R002913;O0000116;06.02.2025;2;Damaged
R002914;O0048790;05.04.2025;2;Other
R002915;O0038915;02.03.2025;1;Wrong Item
R002916;O0001506;23.08.2025;1;Late Delivery
R002917;O0042227;17.06.2025;2;Wrong Item
R002918;O0011663;04.01.2026;1;Damaged
R002919;O0032422;25.12.2025;1;Wrong Item
R002920;O0007960;03.02.2025;2;Damaged
R002921;O0016502;10.04.2025;2;Damaged
R002922;O0014142;15.08.2025;3;Damaged
R002923;O0011564;28.05.2026;1;Other
R002924;O0008579;26.09.2025;3;Other
R002925;O0042100;21.07.2025;2;Wrong Item
R002926;O0049439;12.04.2025;2;Damaged
R002927;O0004606;19.01.2026;1;Damaged
R002928;O0005733;28.09.2025;2;Customer Changed Mind
R002929;O0036714;12.05.2025;3;Wrong Item
R002930;O0058125;15.02.2026;3;Customer Changed Mind
R002931;O0015254;10.09.2025;2;Damaged
R002932;O0015365;01.04.2026;2;Customer Changed Mind
R002933;O0030077;07.06.2025;3;Damaged
R002934;O0058871;18.06.2025;2;Wrong Item
R002935;O0013501;26.03.2026;2;Other
R002936;O0005453;27.12.2025;1;Late Delivery
R002937;O0041838;25.02.2026;3;Customer Changed Mind
R002938;O0026118;22.10.2025;1;Customer Changed Mind
R002939;O0002949;03.07.2026;3;Late Delivery
R002940;O0056827;24.03.2026;2;Customer Changed Mind
R002941;O0025581;25.03.2025;1;Customer Changed Mind
R002942;O0008686;12.07.2025;1;Damaged
R002943;O0039702;14.08.2025;2;Late Delivery
R002944;O0002172;19.11.2025;3;Customer Changed Mind
R002945;O0056974;20.02.2026;3;Damaged
R002946;O0054178;15.07.2025;3;Damaged
R002947;O0000403;22.02.2025;1;Customer Changed Mind
R002948;O0000908;05.06.2026;2;Other
R002949;O0031149;08.07.2025;3;Other
R002950;O0059222;23.03.2026;1;Customer Changed Mind
R002951;O0042977;02.07.2026;2;Customer Changed Mind
R002952;O0005923;24.02.2025;2;Customer Changed Mind
R002953;O0047983;04.03.2026;1;Late Delivery
R002954;O0057422;09.09.2025;1;Late Delivery
R002955;O0014495;03.01.2026;3;Customer Changed Mind
R002956;O0013631;06.09.2025;3;Damaged
R002957;O0030704;18.09.2025;3;Wrong Item
R002958;O0023366;18.12.2025;2;Damaged
R002959;O0026666;26.03.2025;2;Damaged
R002960;O0059298;29.05.2025;2;Wrong Item
R002961;O0013853;12.06.2025;-1;Wrong Item
R002962;O0037735;03.07.2026;2;Customer Changed Mind
R002963;O0033364;08.02.2025;3;Other
R002964;O0037388;03.06.2025;3;Customer Changed Mind
R002965;O0027429;03.02.2026;1;Other
R002966;O0049051;24.05.2025;1;Late Delivery
R002967;O0004455;22.09.2025;-1;Damaged
R002968;O0024351;12.09.2025;3;Customer Changed Mind
R002969;O0001469;05.01.2026;1;Damaged
R002970;O0018242;21.02.2025;2;Wrong Item
R002971;O0007251;20.03.2025;1;Damaged
R002972;O0031358;13.12.2025;2;Customer Changed Mind
R002973;O0036800;22.03.2026;3;Damaged
R002974;O0049316;08.11.2025;1;Wrong Item
R002975;O0036325;23.11.2025;3;Customer Changed Mind
R002976;O0039151;08.05.2025;2;Late Delivery
R002977;O0017771;14.04.2025;2;Damaged
R002978;O0003330;16.07.2025;1;Late Delivery
R002979;O0002951;28.06.2025;2;Customer Changed Mind
R002980;O0005520;13.06.2025;3;Customer Changed Mind
R002981;O0034809;24.06.2025;2;Customer Changed Mind
R002982;O0000733;30.08.2025;2;Late Delivery
R002983;O0000843;24.08.2025;1;Damaged
R002984;O0052148;03.04.2026;3;Wrong Item
R002985;O0019032;03.07.2026;1;Damaged
R002986;O0010081;08.07.2025;2;Wrong Item
R002987;O0040724;03.03.2026;1;Damaged
R002988;O0016154;26.04.2026;3;Customer Changed Mind
R002989;O0014442;24.03.2025;1;Other
R002990;O0008618;27.06.2025;1;Customer Changed Mind
R002991;O0024452;31.03.2025;2;Damaged
R002992;O0004962;25.06.2025;3;Wrong Item
R002993;O0042572;02.08.2025;1;Damaged
R002994;O0015533;16.08.2025;3;Damaged
R002995;O0006539;05.06.2025;2;Damaged
R002996;O0007122;28.09.2025;2;Customer Changed Mind
R002997;O0007452;22.01.2026;2;Late Delivery
R002998;O0010692;17.01.2026;3;Late Delivery
R002999;O0032964;17.12.2025;3;Damaged
R003000;O0003752;13.06.2025;2;Customer Changed Mind
R003001;O0021344;26.10.2025;2;Late Delivery
R003002;O0029192;03.07.2025;3;Wrong Item
R003003;O0034793;09.08.2025;1;Damaged
R003004;O0029068;13.03.2025;2;Customer Changed Mind
R003005;O0005315;02.03.2026;1;Wrong Item
R003006;O0025568;21.09.2025;2;Other
R003007;O0032583;10.02.2025;2;Wrong Item
R003008;O0017977;14.05.2025;2;Customer Changed Mind
R003009;O0025126;14.03.2026;2;Customer Changed Mind
R003010;O0036273;16.03.2026;3;Damaged
R003011;O0040762;23.07.2025;1;Other
R003012;O0058824;03.06.2026;1;Wrong Item
R003013;O0004405;11.04.2025;3;Wrong Item
R003014;O0035089;04.04.2026;2;Damaged
R003015;O0049176;18.04.2025;3;Other
R003016;O0043487;30.09.2025;2;Wrong Item
R003017;O0016477;22.08.2025;3;Other
R003018;O0000994;21.02.2026;2;Damaged
R003019;O0027645;02.09.2025;2;Customer Changed Mind
R003020;O0004153;05.05.2026;2;Damaged
R003021;O0045920;04.08.2025;1;Other
R003022;O0012840;02.10.2025;2;Wrong Item
R003023;O0004386;30.09.2025;1;Other
R003024;O0058278;01.12.2025;1;Customer Changed Mind
R003025;O0053329;11.04.2026;1;Damaged
R003026;O0032880;16.05.2026;3;Wrong Item
R003027;O0018474;28.08.2025;3;Late Delivery
R003028;O0002942;22.02.2026;2;Customer Changed Mind
R003029;O0033833;23.01.2026;1;Wrong Item
R003030;O0006512;21.11.2025;1;Customer Changed Mind
R003031;O0058047;15.06.2025;2;Damaged
R003032;O0022347;23.11.2025;1;Other
R003033;O0029628;26.03.2026;2;Customer Changed Mind
R003034;O0016365;10.02.2026;3;Late Delivery
R003035;O0049856;09.06.2026;2;Customer Changed Mind
R003036;O0003045;26.11.2025;1;Customer Changed Mind
R003037;O0042753;26.11.2025;2;Customer Changed Mind
R003038;O0041284;07.11.2025;3;Damaged
R003039;O0026861;05.09.2025;1;Customer Changed Mind
R003040;O0050987;16.05.2025;1;Damaged
R003041;O0054411;16.10.2025;2;Late Delivery
R003042;O0013024;06.06.2026;1;Customer Changed Mind
R003043;O0022371;19.10.2025;1;Damaged
R003044;O0056923;24.02.2026;3;Other
R003045;O0004144;08.09.2025;1;Damaged
R003046;O0057757;26.01.2026;-1;Customer Changed Mind
R003047;O0031071;10.06.2025;1;Wrong Item
R003048;O0019521;18.04.2025;3;Other
R003049;O0021974;31.05.2025;3;Customer Changed Mind
R003050;O0024136;10.10.2025;1;Customer Changed Mind
R003051;O0015041;13.12.2025;1;Wrong Item
R003052;O0003664;04.10.2025;1;Wrong Item
R003053;O0020143;03.09.2025;1;Wrong Item
R003054;O0056304;09.08.2025;1;Wrong Item
R003055;O0018157;13.07.2026;2;Damaged
R003056;O0042634;06.05.2025;3;Customer Changed Mind
R003057;O0023658;24.10.2025;3;Damaged
R003058;O0046346;13.08.2025;2;Other
R003059;O0056939;22.03.2026;1;Customer Changed Mind
R003060;O0059797;24.11.2025;1;Customer Changed Mind
R003061;O0023046;03.12.2025;2;Other
R003062;O0012551;26.04.2026;3;Customer Changed Mind
R003063;O0007006;19.12.2025;2;Customer Changed Mind
R003064;O0036854;22.06.2025;2;Wrong Item
R003065;O0054059;04.09.2025;3;Customer Changed Mind
R003066;O0004370;18.12.2025;1;Wrong Item
R003067;O0019733;23.04.2025;2;Late Delivery
R003068;O0010913;18.12.2025;3;Customer Changed Mind
R003069;O0014164;21.02.2025;1;Customer Changed Mind
R003070;O0037646;21.02.2025;1;Other
R003071;O0025095;26.11.2025;2;Customer Changed Mind
R003072;O0001086;11.06.2026;2;Customer Changed Mind
R003073;O0029461;01.04.2025;3;Customer Changed Mind
R003074;O0047522;25.09.2025;1;Late Delivery
R003075;O0020278;04.06.2026;3;Late Delivery
R003076;O0023557;12.11.2025;1;Damaged
R003077;O0001609;01.05.2026;3;Customer Changed Mind
R003078;O0054514;02.07.2025;1;Customer Changed Mind
R003079;O0003966;22.05.2025;1;Customer Changed Mind
R003080;O0013139;13.09.2025;2;Customer Changed Mind
R003081;O0005492;03.07.2026;2;Wrong Item
R003082;O0039924;26.04.2026;1;Customer Changed Mind
R003083;O0012098;09.04.2026;3;Other
R003084;O0014898;24.05.2026;1;Late Delivery
R003085;O0013682;21.02.2026;1;Late Delivery
R003086;O0008104;27.04.2026;3;Wrong Item
R003087;O0008160;14.05.2026;1;Other
R003088;O0012720;13.11.2025;2;Other
R003089;O0002492;19.04.2026;3;Other
R003090;O0059648;13.02.2026;2;Customer Changed Mind
R003091;O0027972;12.04.2025;3;Customer Changed Mind
R003092;O0003972;13.12.2025;3;Wrong Item
R003093;O0042554;30.03.2026;1;Damaged
R003094;O0050614;19.02.2025;2;Damaged
R003095;O0000520;19.06.2025;3;Customer Changed Mind
R003096;O0022002;18.09.2025;3;Damaged
R003097;O0026542;27.02.2025;3;Other
R003098;O0003288;03.11.2025;2;Customer Changed Mind
R003099;O0037961;11.06.2025;3;Other
R003100;O0056620;23.03.2026;2;Customer Changed Mind
R003101;O0041637;24.12.2025;2;Wrong Item
R003102;O0004448;04.07.2026;2;Wrong Item
R003103;O0042316;01.09.2025;1;Customer Changed Mind
R003104;O0026835;02.05.2026;1;Customer Changed Mind
R003105;O0058337;22.05.2026;2;Other
R003106;O0041868;11.06.2026;2;Other
R003107;O0043168;02.12.2025;1;Late Delivery
R003108;O0010505;09.06.2025;3;Other
R003109;O0044487;13.05.2025;2;Wrong Item
R003110;O0026603;17.01.2026;1;Late Delivery
R003111;O0051722;18.10.2025;3;Late Delivery
R003112;O0007075;19.04.2026;3;Customer Changed Mind
R003113;O0001160;17.12.2025;3;Wrong Item
R003114;O0048702;19.06.2026;2;Wrong Item
R003115;O0038669;23.04.2025;2;Late Delivery
R003116;O0026429;30.09.2025;3;Damaged
R003117;O0014759;24.11.2025;3;Wrong Item
R003118;O0028863;17.11.2025;1;Other
R003119;O0022393;20.04.2025;1;Customer Changed Mind
R003120;O0023006;10.04.2026;3;Other
R003121;O0033658;22.08.2025;3;Wrong Item
R003122;O0044010;10.02.2026;2;Damaged
R003123;O0005061;12.08.2025;1;Customer Changed Mind
R003124;O0034558;08.03.2026;1;Late Delivery
R003125;O0025492;22.09.2025;1;Customer Changed Mind
R003126;O0056929;25.10.2025;2;Customer Changed Mind
R003127;O0033227;28.01.2026;2;Other
R003128;O0055289;19.03.2026;2;Customer Changed Mind
R003129;O0012059;07.04.2026;3;Other
R003130;O0022835;22.06.2026;2;Late Delivery
R003131;O0025579;04.06.2025;1;Customer Changed Mind
R003132;O0037549;09.02.2026;1;Other
R003133;O0022064;21.03.2025;3;Late Delivery
R003134;O0058703;12.11.2025;1;Customer Changed Mind
R003135;O0053046;15.10.2025;1;Customer Changed Mind
R003136;O0004510;23.02.2025;3;Customer Changed Mind
R003137;O0024483;31.03.2025;3;Customer Changed Mind
R003138;O0040313;30.05.2025;2;Damaged
R003139;O0012984;11.04.2026;3;Customer Changed Mind
R003140;O0011065;10.02.2025;3;Customer Changed Mind
R003141;O0030176;06.04.2025;1;Customer Changed Mind
R003142;O0044703;23.09.2025;3;Customer Changed Mind
R003143;O0023931;24.09.2025;3;Damaged
R003144;O0055209;17.05.2026;1;Other
R003145;O0048124;06.01.2026;2;Late Delivery
R003146;O0040847;27.06.2026;2;Other
R003147;O0052946;01.04.2025;2;Customer Changed Mind
R003148;O0035886;03.03.2026;3;Other
R003149;O0015376;15.09.2025;3;Customer Changed Mind
R003150;O0052008;02.10.2025;2;Damaged
R003151;O0032174;02.03.2025;1;Customer Changed Mind
R003152;O0053886;10.03.2026;2;Wrong Item
R003153;O0035428;17.10.2025;3;Late Delivery
R003154;O0008960;04.12.2025;1;Late Delivery
R003155;O0028025;13.10.2025;3;Other
R003156;O0017374;02.05.2025;1;Other
R003157;O0004019;13.02.2025;3;Late Delivery
R003158;O0036004;27.11.2025;1;Late Delivery
R003159;O0023289;28.10.2025;2;Damaged
R003160;O0037272;14.09.2025;1;Wrong Item
R003161;O0013981;01.03.2026;3;Other
R003162;O0053362;07.06.2025;2;Customer Changed Mind
R003163;O0053857;22.11.2025;2;Late Delivery
R003164;O0006203;08.05.2025;2;Other
R003165;O0001967;20.04.2025;1;Damaged
R003166;O0037877;02.01.2026;1;Customer Changed Mind
R003167;O0004977;28.08.2025;1;Late Delivery
R003168;O0049256;01.12.2025;1;Customer Changed Mind
R003169;O0012383;26.10.2025;3;Customer Changed Mind
R003170;O0006456;15.03.2026;2;Late Delivery
R003171;O0028928;06.12.2025;3;Other
R003172;O0058148;13.05.2026;1;Customer Changed Mind
R003173;O0058597;16.11.2025;3;Customer Changed Mind
R003174;O9999999;01.08.2025;2;Customer Changed Mind
R003175;O0058345;14.03.2025;3;Customer Changed Mind
R003176;O0045801;30.12.2025;2;Late Delivery
R003177;O0033070;15.03.2025;1;Wrong Item
R003178;O0023908;15.08.2025;1;Customer Changed Mind
R003179;O0011614;17.05.2025;1;Customer Changed Mind
R003180;O0008681;26.02.2026;1;Late Delivery
R003181;O0024629;29.04.2025;2;Other
R003182;O0019640;03.05.2026;1;Customer Changed Mind
R003183;O0023418;12.08.2025;3;Late Delivery
R003184;O0032899;20.01.2026;1;Late Delivery
R003185;O0059184;04.03.2026;3;Wrong Item
R003186;O0053209;17.10.2025;3;Customer Changed Mind
R003187;O0036556;20.05.2025;2;Customer Changed Mind
R003188;O0012140;23.09.2025;3;Customer Changed Mind
R003189;O0037144;17.08.2025;3;Customer Changed Mind
R003190;O0047728;08.05.2026;3;Damaged
R003191;O0044931;07.11.2025;1;Customer Changed Mind
R003192;O0008676;29.08.2025;3;Customer Changed Mind
R003193;O0037074;16.04.2025;1;Customer Changed Mind
R003194;O0019565;12.08.2025;2;Customer Changed Mind
R003195;O0055367;30.04.2025;2;Customer Changed Mind
R003196;O0027191;11.04.2025;2;Late Delivery
R003197;O0058382;16.04.2026;1;Customer Changed Mind
R003198;O0046262;31.03.2026;3;Late Delivery
R003199;O0027382;29.10.2025;1;Customer Changed Mind
R003200;O0040503;06.12.2025;3;Damaged
R003201;O0005745;02.11.2025;2;Customer Changed Mind
R003202;O0012022;17.08.2025;1;Other
R003203;O0022403;08.11.2025;1;Late Delivery
R003204;O0008770;20.04.2025;2;Other
R003205;O0016058;07.03.2025;1;Other
R003206;O0057277;18.03.2026;2;Customer Changed Mind
R003207;O0019472;15.10.2025;3;Other
R003208;O0032685;14.12.2025;1;Damaged
R003209;O0000983;14.06.2025;1;Customer Changed Mind
R003210;O0044171;13.12.2025;2;Late Delivery
R003211;O0049944;19.01.2026;3;Customer Changed Mind
R003212;O0059454;17.03.2026;2;Damaged
R003213;O0023128;07.02.2025;3;Customer Changed Mind
R003214;O0050630;19.06.2025;1;Damaged
R003215;O0023354;05.12.2025;1;Late Delivery
R003216;O0000798;12.12.2025;3;Customer Changed Mind
R003217;O0058436;19.12.2025;1;Customer Changed Mind
R003218;O0015437;09.11.2025;2;Customer Changed Mind
R003219;O0058916;09.02.2026;1;Wrong Item
R003220;O0006652;16.02.2026;1;Other
R003221;O0020461;06.10.2025;3;Wrong Item
R003222;O0039667;17.03.2026;3;Other
R003223;O0054865;12.11.2025;3;Wrong Item
R003224;O0037405;11.02.2026;2;Customer Changed Mind
R003225;O0056860;27.10.2025;3;Customer Changed Mind
R003226;O0034652;05.03.2025;2;Other
R003227;O0022766;26.10.2025;2;Late Delivery
R003228;O0021024;12.07.2026;3;Other
R003229;O0040362;18.04.2025;2;Customer Changed Mind
R003230;O0021118;13.11.2025;3;Damaged
R003231;O0056989;29.09.2025;2;Customer Changed Mind
R003232;O0001595;20.02.2026;3;Customer Changed Mind
R003233;O0049206;03.01.2026;1;Customer Changed Mind
R003234;O0024889;26.10.2025;3;Other
R003235;O0045383;09.07.2026;2;Damaged
R003236;O0043233;03.05.2026;1;Other
R003237;O0020711;06.05.2025;1;Damaged
R003238;O0040588;06.04.2026;1;Late Delivery
R003239;O0036269;30.12.2025;2;Wrong Item
R003240;O0002983;12.05.2025;3;Late Delivery
R003241;O0012019;17.02.2025;1;Wrong Item
R003242;O0023419;18.05.2026;1;Customer Changed Mind
R003243;O0036519;11.01.2026;3;Customer Changed Mind
R003244;O0010801;18.05.2026;3;Other
R003245;O0009352;23.01.2026;2;Wrong Item
R003246;O0021866;22.08.2025;2;Customer Changed Mind
R003247;O0055049;31.05.2025;1;Customer Changed Mind
R003248;O0026174;18.06.2025;1;Wrong Item
R003249;O0048410;03.11.2025;1;Late Delivery
R003250;O0018809;12.07.2026;3;Customer Changed Mind
R003251;O0055315;17.03.2026;2;Late Delivery
R003252;O0031795;21.07.2025;3;Damaged
R003253;O0057426;01.05.2026;1;Customer Changed Mind
R003254;O0031612;24.02.2026;1;Customer Changed Mind
R003255;O0014430;16.03.2026;2;Other
R003256;O0037093;23.11.2025;1;Damaged
R003257;O0036202;06.03.2026;1;Damaged
R003258;O0032399;02.11.2025;2;Customer Changed Mind
R003259;O0034066;20.09.2025;2;Other
R003260;O0013957;28.01.2026;2;Damaged
R003261;O0039270;10.03.2025;3;Wrong Item
R003262;O0054529;26.04.2026;1;Damaged
R003263;O0044223;01.07.2026;3;Damaged
R003264;O0031264;30.10.2025;3;Customer Changed Mind
R003265;O0005319;22.12.2025;2;Other
R003266;O0055815;07.03.2026;3;Damaged
R003267;O0031324;05.02.2025;3;Wrong Item
R003268;O0059626;29.08.2025;1;Other
R003269;O0045451;27.05.2025;3;Wrong Item
R003270;O0045012;07.10.2025;3;Customer Changed Mind
R003271;O0010215;11.06.2025;1;Wrong Item
R003272;O0055112;13.05.2026;1;Damaged
R003273;O0052699;29.09.2025;1;Damaged
R003274;O0034746;26.07.2025;1;Customer Changed Mind
R003275;O0027935;03.04.2026;1;Other
R003276;O0023848;20.03.2026;3;Damaged
R003277;O0048780;27.02.2025;3;Wrong Item
R003278;O0003321;17.09.2025;3;Damaged
R003279;O0000658;02.11.2025;1;Wrong Item
R003280;O0032329;26.06.2025;3;Customer Changed Mind
R003281;O0045870;08.08.2025;2;Customer Changed Mind
R003282;O0056110;02.04.2026;1;Damaged
R003283;O0013393;25.05.2026;3;Other
R003284;O0042463;09.12.2025;3;Customer Changed Mind
R003285;O0034165;03.02.2025;1;Damaged
R003286;O0037839;19.02.2026;3;Customer Changed Mind
R003287;O0039695;06.11.2025;2;Customer Changed Mind
R003288;O0015290;05.07.2026;2;Customer Changed Mind
R003289;O0017069;07.10.2025;3;Other
R003290;O0039544;01.06.2026;3;Wrong Item
R003291;O0000183;24.04.2026;1;Customer Changed Mind
R003292;O0039532;25.03.2025;1;Customer Changed Mind
R003293;O0002820;02.02.2025;3;Customer Changed Mind
R003294;O0007431;22.12.2025;3;Customer Changed Mind
R003295;O0027098;01.06.2025;2;Customer Changed Mind
R003296;O0043247;08.05.2026;3;Customer Changed Mind
R003297;O0016522;12.06.2025;1;Late Delivery
R003298;O0009015;27.10.2025;3;Wrong Item
R003299;O0020386;20.08.2025;1;Late Delivery
R003300;O0019267;23.10.2025;1;Late Delivery
R003301;O0040111;07.09.2025;3;Damaged
R003302;O0055768;02.05.2025;1;Customer Changed Mind
R003303;O0035649;25.08.2025;3;Other
R003304;O0033583;25.09.2025;3;Wrong Item
R003305;O0052059;20.05.2025;1;Customer Changed Mind
R003306;O0018501;10.05.2025;2;Customer Changed Mind
R003307;O0026707;03.04.2025;3;Wrong Item
R003308;O0037310;26.03.2025;1;Other
R003309;O0015548;15.10.2025;1;Damaged
R003310;O0010754;27.08.2025;3;Other
R003311;O0007691;23.05.2025;1;Damaged
R003312;O0028417;16.10.2025;2;Wrong Item
R003313;O0028613;10.05.2025;3;Other
R003314;O0015859;02.10.2025;2;Damaged
R003315;O0028540;28.07.2025;1;Customer Changed Mind
R003316;O0034630;24.04.2025;1;Damaged
R003317;O0036239;19.02.2026;1;Damaged
R003318;O0055256;10.02.2026;2;Damaged
R003319;O0025316;22.05.2025;1;Other
R003320;O0019311;25.04.2026;3;Damaged
R003321;O0036310;05.01.2026;3;Customer Changed Mind
R003322;O0016136;21.06.2026;2;Damaged
R003323;O0017668;22.06.2026;1;Damaged
R003324;O0017597;19.09.2025;2;Damaged
R003325;O0056228;08.02.2026;3;Other
R003326;O0033764;13.08.2025;2;Other
R003327;O0057702;21.05.2026;1;Wrong Item
R003328;O0002369;08.02.2025;3;Other
R003329;O0024865;15.11.2025;2;Other
R003330;O0012913;18.11.2025;2;Customer Changed Mind
R003331;O0006440;30.11.2025;1;Late Delivery
R003332;O0022173;27.11.2025;1;Customer Changed Mind
R003333;O0010716;09.08.2025;1;Other
R003334;O0012753;10.05.2026;1;Damaged
R003335;O0000045;18.03.2026;1;Customer Changed Mind
R003336;O0030479;29.09.2025;1;Other
R003337;O0044863;25.08.2025;1;Damaged
R003338;O0005066;13.04.2025;3;Late Delivery
R003339;O0011582;30.01.2026;2;Wrong Item
R003340;O0052116;05.11.2025;2;Wrong Item
R003341;O0022565;11.01.2026;3;Damaged
R003342;O0029482;25.10.2025;3;Customer Changed Mind
R003343;O0040692;21.04.2026;1;Late Delivery
R003344;O0000457;22.02.2026;3;Customer Changed Mind
R003345;O0051680;08.05.2025;3;Wrong Item
